"NAICS_Code","BEA_Code","Location","allocation_factor"
"23621","230301","US",0.721575429280463
"23621","233230","US",0.278424570719537
"236210","233230","US",0.278424570719537
"236210","230301","US",0.721575429280463
"23622","233262","US",0.152005718610714
"23622","233210","US",0.0899326287855428
"23622","230301","US",0.421130827236285
"23622","2332A0","US",0.336930825367458
"236220","230301","US",0.421130827236285
"236220","233210","US",0.0899326287855428
"236220","2332A0","US",0.336930825367458
"236220","233262","US",0.152005718610714
"237","2332D0","US",0.302936049407312
"237","233240","US",0.282894212570973
"237","2332C0","US",0.414169738021715
"2372","2334A0","US",0.203649346609459
"2372","233210","US",0.0323665824998389
"2372","233412","US",0.0612721428351236
"2372","2332C0","US",0.093217237291603
"2372","2332D0","US",0.0681818563970059
"2372","233240","US",0.0636710375499887
"2372","233230","US",0.0584820265055446
"2372","233411","US",0.243192435634796
"2372","233262","US",0.054706569776729
"2372","2332A0","US",0.121260764899911
"23721","2332A0","US",0.121260764899911
"23721","233411","US",0.243192435634796
"23721","233240","US",0.0636710375499887
"23721","233412","US",0.0612721428351236
"23721","233230","US",0.0584820265055446
"23721","233262","US",0.054706569776729
"23721","2334A0","US",0.203649346609459
"23721","2332C0","US",0.093217237291603
"23721","2332D0","US",0.0681818563970059
"23721","233210","US",0.0323665824998389
"237210","2334A0","US",0.203649346609459
"237210","233240","US",0.0636710375499887
"237210","2332A0","US",0.121260764899911
"237210","2332D0","US",0.0681818563970059
"237210","2332C0","US",0.093217237291603
"237210","233411","US",0.243192435634796
"237210","233210","US",0.0323665824998389
"237210","233262","US",0.054706569776729
"237210","233412","US",0.0612721428351236
"237210","233230","US",0.0584820265055446
"238","2332A0","US",0.109907795473596
"238","233411","US",0.220423683608931
"238","233412","US",0.0555355736747187
"238","2332D0","US",0.0617983692753181
"238","230301","US",0.137374076049684
"238","233230","US",0.0530066803830425
"238","2334A0","US",0.184582793568544
"238","233240","US",0.0577098732505271
"238","233262","US",0.0495846986207422
"238","233210","US",0.0293362798140669
"238","230302","US",0.0407401762808301
"2381","233262","US",0.0495846986207422
"2381","2334A0","US",0.184582793568544
"2381","233230","US",0.0530066803830425
"2381","2332A0","US",0.109907795473596
"2381","233210","US",0.0293362798140669
"2381","233240","US",0.0577098732505271
"2381","233412","US",0.0555355736747187
"2381","233411","US",0.220423683608931
"2381","230302","US",0.0407401762808301
"2381","230301","US",0.137374076049684
"2381","2332D0","US",0.0617983692753181
"23811","233210","US",0.0293362798140669
"23811","2332D0","US",0.0617983692753181
"23811","233412","US",0.0555355736747187
"23811","2334A0","US",0.184582793568544
"23811","233240","US",0.0577098732505271
"23811","233230","US",0.0530066803830425
"23811","2332A0","US",0.109907795473596
"23811","230302","US",0.0407401762808301
"23811","233411","US",0.220423683608931
"23811","233262","US",0.0495846986207422
"23811","230301","US",0.137374076049684
"238110","230301","US",0.137374076049684
"238110","2334A0","US",0.184582793568544
"238110","233210","US",0.0293362798140669
"238110","2332D0","US",0.0617983692753181
"238110","233262","US",0.0495846986207422
"238110","233412","US",0.0555355736747187
"238110","233411","US",0.220423683608931
"238110","230302","US",0.0407401762808301
"238110","233230","US",0.0530066803830425
"238110","2332A0","US",0.109907795473596
"238110","233240","US",0.0577098732505271
"23812","233240","US",0.0577098732505271
"23812","2334A0","US",0.184582793568544
"23812","233412","US",0.0555355736747187
"23812","230302","US",0.0407401762808301
"23812","2332A0","US",0.109907795473596
"23812","233210","US",0.0293362798140669
"23812","2332D0","US",0.0617983692753181
"23812","233262","US",0.0495846986207422
"23812","233411","US",0.220423683608931
"23812","230301","US",0.137374076049684
"23812","233230","US",0.0530066803830425
"238120","2334A0","US",0.184582793568544
"238120","233230","US",0.0530066803830425
"238120","233240","US",0.0577098732505271
"238120","2332D0","US",0.0617983692753181
"238120","230302","US",0.0407401762808301
"238120","233412","US",0.0555355736747187
"238120","2332A0","US",0.109907795473596
"238120","233411","US",0.220423683608931
"238120","233262","US",0.0495846986207422
"238120","230301","US",0.137374076049684
"238120","233210","US",0.0293362798140669
"23813","233230","US",0.0530066803830425
"23813","230301","US",0.137374076049684
"23813","233240","US",0.0577098732505271
"23813","233412","US",0.0555355736747187
"23813","2334A0","US",0.184582793568544
"23813","230302","US",0.0407401762808301
"23813","2332D0","US",0.0617983692753181
"23813","233210","US",0.0293362798140669
"23813","2332A0","US",0.109907795473596
"23813","233262","US",0.0495846986207422
"23813","233411","US",0.220423683608931
"238130","2332D0","US",0.0617983692753181
"238130","233262","US",0.0495846986207422
"238130","233210","US",0.0293362798140669
"238130","2334A0","US",0.184582793568544
"238130","233240","US",0.0577098732505271
"238130","233411","US",0.220423683608931
"238130","230302","US",0.0407401762808301
"238130","233412","US",0.0555355736747187
"238130","233230","US",0.0530066803830425
"238130","2332A0","US",0.109907795473596
"238130","230301","US",0.137374076049684
"23814","233230","US",0.0530066803830425
"23814","2334A0","US",0.184582793568544
"23814","233411","US",0.220423683608931
"23814","2332A0","US",0.109907795473596
"23814","233412","US",0.0555355736747187
"23814","2332D0","US",0.0617983692753181
"23814","233210","US",0.0293362798140669
"23814","230301","US",0.137374076049684
"23814","233240","US",0.0577098732505271
"23814","233262","US",0.0495846986207422
"23814","230302","US",0.0407401762808301
"238140","233230","US",0.0530066803830425
"238140","2332D0","US",0.0617983692753181
"238140","230302","US",0.0407401762808301
"238140","233411","US",0.220423683608931
"238140","2332A0","US",0.109907795473596
"238140","233262","US",0.0495846986207422
"238140","2334A0","US",0.184582793568544
"238140","230301","US",0.137374076049684
"238140","233210","US",0.0293362798140669
"238140","233240","US",0.0577098732505271
"238140","233412","US",0.0555355736747187
"23815","230301","US",0.137374076049684
"23815","233412","US",0.0555355736747187
"23815","2332D0","US",0.0617983692753181
"23815","2332A0","US",0.109907795473596
"23815","230302","US",0.0407401762808301
"23815","233210","US",0.0293362798140669
"23815","233240","US",0.0577098732505271
"23815","233411","US",0.220423683608931
"23815","2334A0","US",0.184582793568544
"23815","233262","US",0.0495846986207422
"23815","233230","US",0.0530066803830425
"238150","233240","US",0.0577098732505271
"238150","2332A0","US",0.109907795473596
"238150","233210","US",0.0293362798140669
"238150","2334A0","US",0.184582793568544
"238150","230302","US",0.0407401762808301
"238150","2332D0","US",0.0617983692753181
"238150","233230","US",0.0530066803830425
"238150","230301","US",0.137374076049684
"238150","233411","US",0.220423683608931
"238150","233412","US",0.0555355736747187
"238150","233262","US",0.0495846986207422
"23816","233262","US",0.0495846986207422
"23816","2332D0","US",0.0617983692753181
"23816","2334A0","US",0.184582793568544
"23816","233411","US",0.220423683608931
"23816","233210","US",0.0293362798140669
"23816","233412","US",0.0555355736747187
"23816","2332A0","US",0.109907795473596
"23816","230301","US",0.137374076049684
"23816","233230","US",0.0530066803830425
"23816","230302","US",0.0407401762808301
"23816","233240","US",0.0577098732505271
"238160","230302","US",0.0407401762808301
"238160","233411","US",0.220423683608931
"238160","233240","US",0.0577098732505271
"238160","233230","US",0.0530066803830425
"238160","233210","US",0.0293362798140669
"238160","2332A0","US",0.109907795473596
"238160","233412","US",0.0555355736747187
"238160","2334A0","US",0.184582793568544
"238160","230301","US",0.137374076049684
"238160","233262","US",0.0495846986207422
"238160","2332D0","US",0.0617983692753181
"23817","233412","US",0.0555355736747187
"23817","233230","US",0.0530066803830425
"23817","2332A0","US",0.109907795473596
"23817","233262","US",0.0495846986207422
"23817","230301","US",0.137374076049684
"23817","233411","US",0.220423683608931
"23817","2334A0","US",0.184582793568544
"23817","2332D0","US",0.0617983692753181
"23817","230302","US",0.0407401762808301
"23817","233240","US",0.0577098732505271
"23817","233210","US",0.0293362798140669
"238170","233240","US",0.0577098732505271
"238170","233412","US",0.0555355736747187
"238170","233411","US",0.220423683608931
"238170","233210","US",0.0293362798140669
"238170","230301","US",0.137374076049684
"238170","233262","US",0.0495846986207422
"238170","230302","US",0.0407401762808301
"238170","233230","US",0.0530066803830425
"238170","2332A0","US",0.109907795473596
"238170","2334A0","US",0.184582793568544
"238170","2332D0","US",0.0617983692753181
"23819","233210","US",0.0293362798140669
"23819","2334A0","US",0.184582793568544
"23819","233412","US",0.0555355736747187
"23819","233230","US",0.0530066803830425
"23819","2332D0","US",0.0617983692753181
"23819","233240","US",0.0577098732505271
"23819","233411","US",0.220423683608931
"23819","2332A0","US",0.109907795473596
"23819","230302","US",0.0407401762808301
"23819","233262","US",0.0495846986207422
"23819","230301","US",0.137374076049684
"238190","230302","US",0.0407401762808301
"238190","233210","US",0.0293362798140669
"238190","230301","US",0.137374076049684
"238190","2332D0","US",0.0617983692753181
"238190","233411","US",0.220423683608931
"238190","233230","US",0.0530066803830425
"238190","233412","US",0.0555355736747187
"238190","233262","US",0.0495846986207422
"238190","233240","US",0.0577098732505271
"238190","2334A0","US",0.184582793568544
"238190","2332A0","US",0.109907795473596
"2382","2332D0","US",0.0617983692753181
"2382","233262","US",0.0495846986207422
"2382","233210","US",0.0293362798140669
"2382","233411","US",0.220423683608931
"2382","230302","US",0.0407401762808301
"2382","233240","US",0.0577098732505271
"2382","233230","US",0.0530066803830425
"2382","230301","US",0.137374076049684
"2382","233412","US",0.0555355736747187
"2382","2334A0","US",0.184582793568544
"2382","2332A0","US",0.109907795473596
"23821","233262","US",0.0495846986207422
"23821","233230","US",0.0530066803830425
"23821","233412","US",0.0555355736747187
"23821","233240","US",0.0577098732505271
"23821","2332D0","US",0.0617983692753181
"23821","230302","US",0.0407401762808301
"23821","233210","US",0.0293362798140669
"23821","2334A0","US",0.184582793568544
"23821","233411","US",0.220423683608931
"23821","2332A0","US",0.109907795473596
"23821","230301","US",0.137374076049684
"238210","230302","US",0.0407401762808301
"238210","2334A0","US",0.184582793568544
"238210","233240","US",0.0577098732505271
"238210","233210","US",0.0293362798140669
"238210","233262","US",0.0495846986207422
"238210","233230","US",0.0530066803830425
"238210","2332A0","US",0.109907795473596
"238210","233412","US",0.0555355736747187
"238210","230301","US",0.137374076049684
"238210","233411","US",0.220423683608931
"238210","2332D0","US",0.0617983692753181
"23822","233230","US",0.0530066803830425
"23822","233262","US",0.0495846986207422
"23822","233210","US",0.0293362798140669
"23822","2334A0","US",0.184582793568544
"23822","233240","US",0.0577098732505271
"23822","2332D0","US",0.0617983692753181
"23822","230301","US",0.137374076049684
"23822","233411","US",0.220423683608931
"23822","2332A0","US",0.109907795473596
"23822","233412","US",0.0555355736747187
"23822","230302","US",0.0407401762808301
"238220","233240","US",0.0577098732505271
"238220","233230","US",0.0530066803830425
"238220","233412","US",0.0555355736747187
"238220","230302","US",0.0407401762808301
"238220","2332D0","US",0.0617983692753181
"238220","233411","US",0.220423683608931
"238220","233210","US",0.0293362798140669
"238220","230301","US",0.137374076049684
"238220","2334A0","US",0.184582793568544
"238220","233262","US",0.0495846986207422
"238220","2332A0","US",0.109907795473596
"23829","233411","US",0.220423683608931
"23829","2332D0","US",0.0617983692753181
"23829","233262","US",0.0495846986207422
"23829","2334A0","US",0.184582793568544
"23829","233240","US",0.0577098732505271
"23829","233412","US",0.0555355736747187
"23829","230301","US",0.137374076049684
"23829","230302","US",0.0407401762808301
"23829","233210","US",0.0293362798140669
"23829","233230","US",0.0530066803830425
"23829","2332A0","US",0.109907795473596
"238290","233240","US",0.0577098732505271
"238290","2332A0","US",0.109907795473596
"238290","233412","US",0.0555355736747187
"238290","233210","US",0.0293362798140669
"238290","230301","US",0.137374076049684
"238290","2334A0","US",0.184582793568544
"238290","233262","US",0.0495846986207422
"238290","230302","US",0.0407401762808301
"238290","233230","US",0.0530066803830425
"238290","2332D0","US",0.0617983692753181
"238290","233411","US",0.220423683608931
"2383","233412","US",0.0555355736747187
"2383","233411","US",0.220423683608931
"2383","2332D0","US",0.0617983692753181
"2383","233230","US",0.0530066803830425
"2383","233262","US",0.0495846986207422
"2383","2334A0","US",0.184582793568544
"2383","2332A0","US",0.109907795473596
"2383","233210","US",0.0293362798140669
"2383","230301","US",0.137374076049684
"2383","233240","US",0.0577098732505271
"2383","230302","US",0.0407401762808301
"23831","233262","US",0.0495846986207422
"23831","233411","US",0.220423683608931
"23831","233412","US",0.0555355736747187
"23831","233240","US",0.0577098732505271
"23831","233230","US",0.0530066803830425
"23831","2334A0","US",0.184582793568544
"23831","230301","US",0.137374076049684
"23831","2332A0","US",0.109907795473596
"23831","230302","US",0.0407401762808301
"23831","2332D0","US",0.0617983692753181
"23831","233210","US",0.0293362798140669
"238310","233230","US",0.0530066803830425
"238310","230302","US",0.0407401762808301
"238310","2332A0","US",0.109907795473596
"238310","233411","US",0.220423683608931
"238310","2334A0","US",0.184582793568544
"238310","2332D0","US",0.0617983692753181
"238310","233412","US",0.0555355736747187
"238310","230301","US",0.137374076049684
"238310","233210","US",0.0293362798140669
"238310","233262","US",0.0495846986207422
"238310","233240","US",0.0577098732505271
"23832","233210","US",0.0293362798140669
"23832","233230","US",0.0530066803830425
"23832","230302","US",0.0407401762808301
"23832","233262","US",0.0495846986207422
"23832","233412","US",0.0555355736747187
"23832","2332A0","US",0.109907795473596
"23832","233411","US",0.220423683608931
"23832","233240","US",0.0577098732505271
"23832","2334A0","US",0.184582793568544
"23832","230301","US",0.137374076049684
"23832","2332D0","US",0.0617983692753181
"238320","2334A0","US",0.184582793568544
"238320","233412","US",0.0555355736747187
"238320","2332D0","US",0.0617983692753181
"238320","233210","US",0.0293362798140669
"238320","233230","US",0.0530066803830425
"238320","2332A0","US",0.109907795473596
"238320","233262","US",0.0495846986207422
"238320","230301","US",0.137374076049684
"238320","233240","US",0.0577098732505271
"238320","230302","US",0.0407401762808301
"238320","233411","US",0.220423683608931
"23833","2334A0","US",0.184582793568544
"23833","233230","US",0.0530066803830425
"23833","233412","US",0.0555355736747187
"23833","230302","US",0.0407401762808301
"23833","2332A0","US",0.109907795473596
"23833","233240","US",0.0577098732505271
"23833","233262","US",0.0495846986207422
"23833","2332D0","US",0.0617983692753181
"23833","230301","US",0.137374076049684
"23833","233411","US",0.220423683608931
"23833","233210","US",0.0293362798140669
"238330","233210","US",0.0293362798140669
"238330","233411","US",0.220423683608931
"238330","230302","US",0.0407401762808301
"238330","2332A0","US",0.109907795473596
"238330","233262","US",0.0495846986207422
"238330","230301","US",0.137374076049684
"238330","233230","US",0.0530066803830425
"238330","233240","US",0.0577098732505271
"238330","2334A0","US",0.184582793568544
"238330","2332D0","US",0.0617983692753181
"238330","233412","US",0.0555355736747187
"23834","233210","US",0.0293362798140669
"23834","230302","US",0.0407401762808301
"23834","2334A0","US",0.184582793568544
"23834","233230","US",0.0530066803830425
"23834","233240","US",0.0577098732505271
"23834","233411","US",0.220423683608931
"23834","233412","US",0.0555355736747187
"23834","2332D0","US",0.0617983692753181
"23834","233262","US",0.0495846986207422
"23834","230301","US",0.137374076049684
"23834","2332A0","US",0.109907795473596
"238340","233210","US",0.0293362798140669
"238340","233412","US",0.0555355736747187
"238340","233411","US",0.220423683608931
"238340","230302","US",0.0407401762808301
"238340","233230","US",0.0530066803830425
"238340","2334A0","US",0.184582793568544
"238340","2332D0","US",0.0617983692753181
"238340","233240","US",0.0577098732505271
"238340","233262","US",0.0495846986207422
"238340","230301","US",0.137374076049684
"238340","2332A0","US",0.109907795473596
"23835","233412","US",0.0555355736747187
"23835","233240","US",0.0577098732505271
"23835","233262","US",0.0495846986207422
"23835","2334A0","US",0.184582793568544
"23835","2332D0","US",0.0617983692753181
"23835","2332A0","US",0.109907795473596
"23835","233411","US",0.220423683608931
"23835","233230","US",0.0530066803830425
"23835","230301","US",0.137374076049684
"23835","233210","US",0.0293362798140669
"23835","230302","US",0.0407401762808301
"238350","233230","US",0.0530066803830425
"238350","233240","US",0.0577098732505271
"238350","2332D0","US",0.0617983692753181
"238350","233262","US",0.0495846986207422
"238350","230302","US",0.0407401762808301
"238350","233411","US",0.220423683608931
"238350","233412","US",0.0555355736747187
"238350","233210","US",0.0293362798140669
"238350","230301","US",0.137374076049684
"238350","2332A0","US",0.109907795473596
"238350","2334A0","US",0.184582793568544
"23839","233411","US",0.220423683608931
"23839","233230","US",0.0530066803830425
"23839","2334A0","US",0.184582793568544
"23839","233262","US",0.0495846986207422
"23839","233210","US",0.0293362798140669
"23839","233412","US",0.0555355736747187
"23839","2332D0","US",0.0617983692753181
"23839","230301","US",0.137374076049684
"23839","2332A0","US",0.109907795473596
"23839","230302","US",0.0407401762808301
"23839","233240","US",0.0577098732505271
"238390","230302","US",0.0407401762808301
"238390","233210","US",0.0293362798140669
"238390","233411","US",0.220423683608931
"238390","233230","US",0.0530066803830425
"238390","230301","US",0.137374076049684
"238390","2334A0","US",0.184582793568544
"238390","233262","US",0.0495846986207422
"238390","233412","US",0.0555355736747187
"238390","2332A0","US",0.109907795473596
"238390","233240","US",0.0577098732505271
"238390","2332D0","US",0.0617983692753181
"2389","233240","US",0.0577098732505271
"2389","230301","US",0.137374076049684
"2389","233230","US",0.0530066803830425
"2389","233412","US",0.0555355736747187
"2389","2334A0","US",0.184582793568544
"2389","233411","US",0.220423683608931
"2389","233210","US",0.0293362798140669
"2389","230302","US",0.0407401762808301
"2389","2332D0","US",0.0617983692753181
"2389","2332A0","US",0.109907795473596
"2389","233262","US",0.0495846986207422
"23891","233230","US",0.0530066803830425
"23891","233240","US",0.0577098732505271
"23891","233210","US",0.0293362798140669
"23891","233262","US",0.0495846986207422
"23891","233411","US",0.220423683608931
"23891","230301","US",0.137374076049684
"23891","2332A0","US",0.109907795473596
"23891","233412","US",0.0555355736747187
"23891","2332D0","US",0.0617983692753181
"23891","230302","US",0.0407401762808301
"23891","2334A0","US",0.184582793568544
"238910","230302","US",0.0407401762808301
"238910","2334A0","US",0.184582793568544
"238910","233240","US",0.0577098732505271
"238910","2332A0","US",0.109907795473596
"238910","233262","US",0.0495846986207422
"238910","233412","US",0.0555355736747187
"238910","230301","US",0.137374076049684
"238910","233411","US",0.220423683608931
"238910","2332D0","US",0.0617983692753181
"238910","233230","US",0.0530066803830425
"238910","233210","US",0.0293362798140669
"23899","233262","US",0.0495846986207422
"23899","233240","US",0.0577098732505271
"23899","2332A0","US",0.109907795473596
"23899","2332D0","US",0.0617983692753181
"23899","233230","US",0.0530066803830425
"23899","233411","US",0.220423683608931
"23899","230302","US",0.0407401762808301
"23899","2334A0","US",0.184582793568544
"23899","230301","US",0.137374076049684
"23899","233210","US",0.0293362798140669
"23899","233412","US",0.0555355736747187
"238990","233240","US",0.0577098732505271
"238990","2332A0","US",0.109907795473596
"238990","230301","US",0.137374076049684
"238990","2332D0","US",0.0617983692753181
"238990","233262","US",0.0495846986207422
"238990","233412","US",0.0555355736747187
"238990","233230","US",0.0530066803830425
"238990","233210","US",0.0293362798140669
"238990","230302","US",0.0407401762808301
"238990","233411","US",0.220423683608931
"238990","2334A0","US",0.184582793568544
"311","311111","US",0.0270207574584925
"311","311700","US",0.0162919583037215
"311","311225","US",0.0166546813414848
"311","311810","US",0.0501348612689823
"311","3118A0","US",0.0329645649116073
"311","311119","US",0.0445980628059158
"311","311210","US",0.0234335953234034
"311","311910","US",0.0438705078755185
"311","311410","US",0.0388292903070704
"311","311221","US",0.0139996330592525
"311","311615","US",0.0850153208306358
"311","311930","US",0.0124875841169487
"311","311224","US",0.0523976625452613
"311","311940","US",0.0286625009753454
"311","311990","US",0.039363885016797
"311","311300","US",0.0428329512791259
"311","311514","US",0.0270302473054107
"311","311230","US",0.0121997254270958
"311","311420","US",0.0377527198955695
"311","311920","US",0.0136147670453467
"311","311513","US",0.0649727641393447
"311","311520","US",0.0108880176975101
"311","31161A","US",0.209557962930549
"311","31151A","US",0.0554259781396104
"3111","311119","US",0.622714289920791
"3111","311111","US",0.377285710079209
"31111","311119","US",0.622714289920791
"31111","311111","US",0.377285710079209
"3112","311224","US",0.441484021713057
"3112","311225","US",0.140326406595652
"3112","311221","US",0.117955916452705
"3112","311230","US",0.102790536518626
"3112","311210","US",0.19744311871996
"31122","311225","US",0.200533231765378
"31122","311224","US",0.630902050403098
"31122","311221","US",0.168564717831524
"3114","311410","US",0.507028872764323
"3114","311420","US",0.492971127235677
"3115","31151A","US",0.350094908255353
"3115","311513","US",0.410396616603949
"3115","311514","US",0.170734956208998
"3115","311520","US",0.0687735189316994
"31151","311513","US",0.440705483517977
"31151","31151A","US",0.375950335791273
"31151","311514","US",0.18334418069075
"3116","311615","US",0.288604994129607
"3116","31161A","US",0.711395005870393
"31161","311615","US",0.288604994129607
"31161","31161A","US",0.711395005870393
"3118","3118A0","US",0.396688237533308
"3118","311810","US",0.603311762466692
"3119","311910","US",0.317903970170237
"3119","311920","US",0.0986582719520768
"3119","311940","US",0.207700418716953
"3119","311930","US",0.090490235031633
"3119","311990","US",0.285247104129099
"312","312110","US",0.228901645910018
"312","312130","US",0.124692464669197
"312","312120","US",0.16753761943814
"312","312200","US",0.368656189804131
"312","312140","US",0.110212080178514
"3121","312120","US",0.265366693602592
"3121","312110","US",0.362562588265503
"3121","312140","US",0.1745674518363
"3121","312130","US",0.197503266295605
"313","313100","US",0.235423542354235
"313","313200","US",0.489218921892189
"313","313300","US",0.275357535753575
"314","314110","US",0.374430128840436
"314","314120","US",0.157859266600595
"314","314900","US",0.467710604558969
"3141","314110","US",0.703433380501974
"3141","314120","US",0.296566619498026
"321","321100","US",0.285913720894159
"321","321200","US",0.222718211222374
"321","321910","US",0.216898479286235
"321","3219A0","US",0.274469588597232
"3219","321910","US",0.441417530895953
"3219","3219A0","US",0.558582469104047
"322","322110","US",0.0346326932231421
"322","322120","US",0.179346999268773
"322","322299","US",0.0348927942208503
"322","322130","US",0.177555737680782
"322","322210","US",0.367841701551282
"322","322220","US",0.113580707376562
"322","322230","US",0.0244445862185732
"322","322291","US",0.0677047804600352
"3221","322110","US",0.0884535358852874
"3221","322130","US",0.453485748665112
"3221","322120","US",0.4580607154496
"3222","322220","US",0.186667742065572
"3222","322210","US",0.604540871879663
"3222","322291","US",0.111271524781224
"3222","322230","US",0.0401742146227366
"3222","322299","US",0.0573456466508045
"32229","322291","US",0.659906247010428
"32229","322299","US",0.340093752989572
"323","323110","US",0.96065751403442
"323","323120","US",0.0393424859655796
"3231","323110","US",0.96065751403442
"3231","323120","US",0.0393424859655796
"324","324110","US",0.938964605547425
"324","324122","US",0.0161422398773434
"324","324121","US",0.0168837985225451
"324","324190","US",0.0280093560526866
"3241","324121","US",0.0168837985225451
"3241","324110","US",0.938964605547425
"3241","324122","US",0.0161422398773434
"3241","324190","US",0.0280093560526866
"32412","324122","US",0.48877312143493
"32412","324121","US",0.51122687856507
"325","325110","US",0.0774411283670823
"325","325910","US",0.00454456537740967
"325","325120","US",0.0125608278026164
"325","325310","US",0.0296944543597376
"325","325190","US",0.14348605573672
"325","325130","US",0.00637771821879657
"325","325510","US",0.0321638665206598
"325","325180","US",0.0376966000963968
"325","325620","US",0.0472919149691349
"325","325413","US",0.0244027128242049
"325","325211","US",0.110664754863703
"325","3252A0","US",0.0145190141711386
"325","325414","US",0.0679416053094882
"325","325520","US",0.0185614287702146
"325","325320","US",0.0192198714574674
"325","325412","US",0.238091060707811
"325","325411","US",0.0221682426941095
"325","3259A0","US",0.047763815700581
"325","325610","US",0.0454103620527278
"3251","325110","US",0.279004461106994
"3251","325180","US",0.135813098507636
"3251","325190","US",0.516950753447549
"3251","325120","US",0.045254079660549
"3251","325130","US",0.0229776072772716
"3252","325211","US",0.884018397248468
"3252","3252A0","US",0.115981602751532
"32521","325211","US",0.884018397248468
"32521","3252A0","US",0.115981602751532
"3253","325320","US",0.392929292929293
"3253","325310","US",0.607070707070707
"3254","325414","US",0.19268550054477
"3254","325412","US",0.675237139286623
"3254","325411","US",0.0628701503335821
"3254","325413","US",0.0692072098350248
"32541","325414","US",0.19268550054477
"32541","325411","US",0.0628701503335821
"32541","325413","US",0.0692072098350248
"32541","325412","US",0.675237139286623
"3255","325510","US",0.634079433864748
"3255","325520","US",0.365920566135252
"3256","325610","US",0.48985163592064
"3256","325620","US",0.51014836407936
"3259","325910","US",0.0868802529107873
"3259","3259A0","US",0.913119747089213
"326","326110","US",0.159635127247064
"326","326130","US",0.0146094206029107
"326","326120","US",0.0905652163876146
"326","326220","US",0.0225671027507263
"326","326150","US",0.0467963156558245
"326","326190","US",0.430522806195977
"326","326160","US",0.0522377477088273
"326","326140","US",0.0371402471399503
"326","326290","US",0.0638824123022534
"326","326210","US",0.0820436040088514
"3261","326130","US",0.0175698132364548
"3261","326110","US",0.191982929915086
"3261","326190","US",0.517762168979563
"3261","326150","US",0.0562789277257999
"3261","326140","US",0.0446661933789963
"3261","326160","US",0.062822989089265
"3261","326120","US",0.108916977674836
"3262","326220","US",0.133934862600799
"3262","326210","US",0.486925546073749
"3262","326290","US",0.379139591325452
"327","327100","US",0.0647378191435256
"327","327200","US",0.186571813650697
"327","327310","US",0.0641974366798901
"327","327330","US",0.0532117790662191
"327","327320","US",0.259033923303835
"327","327992","US",0.0268919743667989
"327","327400","US",0.0665433323161428
"327","327910","US",0.0245969382565354
"327","327993","US",0.0756471874682128
"327","327390","US",0.103136761265385
"327","327991","US",0.0435993286542569
"327","327999","US",0.0318317058285017
"3273","327390","US",0.215056471711119
"3273","327330","US",0.110954981706347
"3273","327310","US",0.13386181663927
"3273","327320","US",0.540126729943263
"3279","327910","US",0.121426105514233
"3279","327992","US",0.132755861030035
"3279","327991","US",0.215233970435929
"3279","327993","US",0.373442550921131
"3279","327999","US",0.157141512098672
"32799","327993","US",0.425055369007645
"32799","327992","US",0.151103807958848
"32799","327991","US",0.24498106737158
"32799","327999","US",0.178859755661928
"331","331110","US",0.439775039478909
"331","331200","US",0.110359327334797
"331","331313","US",0.00927792844236079
"331","331410","US",0.0541592146698393
"331","331510","US",0.0567511243408638
"331","331314","US",0.0246262201522516
